439090,마녀공장,16378260,0,2658, 
195500,마니커에프앤지,15978000,0,451, 
305090,마이크로디지탈,18104122,0,1995, 
424980,마이크로투나노,5918890,0,545, 
038290,마크로젠,10841400,0,1720, 
267980,매일유업,7843638,0,2776, 
005990,매일홀딩스,13718304,0,1537, 
093520,매커스,14163092,0,3342, 
100590,머큐리,15830023,0,508, 
067280,멀티캠퍼스,5926779,0,1961, 
072870,메가스터디,11920959,0,1356, 
215200,메가스터디교육,10770887,0,5056, 
133750,메가엠디,23407077,0,467, 
446540,메가터치,20771000,0,850, 
235980,메드팩토,34275121,0,1667, 
041920,메디아나,18598223,0,981, 
086900,메디톡스,7298497,0,9159, 
138040,메리츠금융지주,175221773,0,216574, 
241770,메카로,10192640,0,1564, 
059210,메타바이오메드,27647941,0,1714, 
058110,멕아이씨에스,16050530,0,320, 
009900,명신산업,52470133,0,4780, 
012690,모나리자,36571255,0,905, 
070960,모나용평,48133333,0,1910, 
434480,모니터랩,12310300,0,515, 
417970,모델솔루션,6396700,0,832, 
080160,모두투어,18900000,0,2474, 
087260,모바일어플라이언스,32552861,0,735, 
101330,모베이스,23147029,0,768, 
012860,모베이스전자,73233457,0,1020, 
363260,모비데이즈,32163769,0,627, 
250060,모비스,32171314,0,884, 
288980,모아데이타,34556562,0,390, 
333050,모코엠시스,24613326,0,378, 
009680,모토닉,28050000,0,2992, 
118990,모트렉스,24861990,0,2284, 
463480,모티브링크,12390358,0,1105, 
006920,모헨즈,10920000,0,362, 
009580,무림P&P,62368324,0,1621, 
009200,무림페이퍼,41609310,0,855, 
033920,무학,28500000,0,2356, 
008420,문배철강,20503505,0,496, 
095500,미래나노텍,31009999,0,3042, 
254490,미래반도체,14438000,0,2556, 
218150,미래생명자원,20415802,0,712, 
100790,미래에셋벤처투자,53124634,0,4005, 
085620,미래에셋생명,177016189,0,14019, 
006800,미래에셋증권,570316408,0,129176, 
049950,미래컴퍼니,8817884,0,1412, 
207760,미스터블루,83079783,0,1748, 
081660,미스토홀딩스,60095839,0,25120, 
002840,미원상사,4750000,0,7386, 
268280,미원에스씨,5000000,0,6970, 
003650,미창석유,1739672,0,1875, 
059090,미코,33416778,0,5550, 
201490,미투온,30390092,0,1862, 
206640,바디텍메드,23486560,0,3358, 
053030,바이넥스,32684188,0,5490, 
377740,바이오노트,102056048,0,6225, 
064550,바이오니아,25810291,0,3739, 
314930,바이오다인,29764103,0,4351, 
489460,바이오비쥬,15044430,0,2482, 
038460,바이오스마트,26164438,0,812, 
251120,바이오에프디엔씨,8695700,0,1627, 
188040,바이오포트,4428863,0,569, 
099430,바이오플러스,60539810,0,4358, 
043150,바텍,14854256,0,3461, 
003610,방림,40202158,0,1998, 
046310,백금T&A,16418641,0,447, 
035150,백산,21001967,0,3047, 
331520,밸로프,50864390,0,304, 
382900,범한퓨얼셀,8761000,0,2917, 
007210,벽산,66860000,0,1437, 
250000,보라티알,6750733,0,643, 
002760,보락,59900000,0,628, 
003850,보령,85787207,0,7480, 
006910,보성파워텍,49129824,0,2205, 
000890,보해양조,139120129,0,634, 
003000,부광약품,98664671,0,3527, 
001270,부국증권,10369886,0,7518, 
026940,부국철강,20000000,0,490, 
014470,부방,60052260,0,936, 
011390,부산산업,1056000,0,854, 
100120,뷰웍스,9750000,0,1979, 
406820,뷰티스킨,3534040,0,418, 
099390,브레인즈컴퍼니,8208283,0,449, 
064480,브리지텍,11952500,0,609, 
089970,브이엠,24075595,0,3575, 
251630,브이원텍,15942886,0,921, 
018290,브이티,35798007,0,10793, 
478560,블랙야크아이앤씨,25830298,0,994, 
439580,블루엠텍,33510663,0,2030, 
126340,비나텍,6372438,0,3249, 
100220,비상교육,12996741,0,753, 
419540,비스토스,22992511,0,285, 
146320,비씨엔씨,12797923,0,1574, 
413640,비아이매트릭스,7206940,0,1055, 
141000,비아트론,12114710,0,1006, 
090460,비에이치,34464379,0,6162, 
083650,비에이치아이,30944375,0,15348, 
086670,비엠티,9125174,0,1117, 
335890,비올,58419125,0,7162, 
082920,비츠로셀,22872213,0,6747, 
042370,비츠로테크,26200025,0,2276, 
032850,비트컴퓨터,16623293,0,851, 
093190,빅솔론,19238905,0,1110, 
065450,빅텍,28652800,0,1124, 
005180,빙그레,9555703,0,7080, 
072950,빛샘전자,8052610,0,412, 
451250,삐아,10225877,0,985, 
143240,사람인,11709263,0,1667, 
466410,사이냅소프트,5037023,0,734, 
003960,사조대림,9164467,0,3876, 
008040,사조동아원,141144600,0,1971, 
007160,사조산업,5000000,0,2615, 
014710,사조씨푸드,17218543,0,1609, 
006090,사조오양,9422739,0,963, 
419120,산돌,15133507,0,870, 
062040,산일전기,30445200,0,36869, 
122350,삼기,38339428,0,519, 
419050,삼기에너지솔루션즈,57196240,0,1169, 
018310,삼목에스폼,14700000,0,3322, 
053700,삼보모터스,22877190,0,939, 
023600,삼보판지,16008300,0,1573, 
028050,삼성E&A,196000000,0,55370, 
006400,삼성SDI,80585530,0,164394, 
006660,삼성공조,8126314,0,1131, 
028260,삼성물산,169976544,0,332984, 
207940,삼성바이오로직스,71174000,0,737362, 
032830,삼성생명,200000000,0,320200, 
018260,삼성에스디에스,77377800,0,128911, 
009150,삼성전기,74693696,0,144084, 
005930,삼성전자,2147483647,0,1705102, 
010140,삼성중공업,880000000,0,189200, 
016360,삼성증권,89300000,0,67421, 
029780,삼성카드,115858891,0,62332, 
000810,삼성화재,46011155,0,213721, 
006110,삼아알미늄,14711916,0,3332, 
009300,삼아제약,6370000,0,1093, 
145990,삼양사,10313449,0,5332, 
003230,삼양식품,7533015,0,118569, 
482630,삼양엔씨켐,10944140,0,2175, 
484590,삼양컴텍,41210450,0,8798, 
036670,삼양케이씨아이,11270000,0,744, 
002170,삼양통상,3000000,0,1653, 
272550,삼양패키징,15330971,0,2055, 
000070,삼양홀딩스,8588329,0,7866, 
003720,삼영,34000000,0,1737, 
002810,삼영무역,18466948,0,2999, 
005680,삼영전자,20000000,0,2140, 
002450,삼익악기,90530915,0,1187, 
002290,삼일기업공사,12400000,0,424, 
004440,삼일씨엔에스,12731947,0,623, 
000520,삼일제약,21691811,0,2318, 
037460,삼지전자,16318522,0,1945, 
032750,삼진,9031122,0,372, 
005500,삼진제약,13900000,0,2684, 
000250,삼천당제약,23457472,0,51020, 
004690,삼천리,4055025,0,5510, 
024950,삼천리자전거,13273577,0,599, 
038500,삼표시멘트,107916306,0,3620, 
437730,삼현,31707567,0,6227, 
